CUTOUT,SEQUENCE_LENGTH,SCORE,IDX
E2_Y4_15,10,0.9799819663192447,23.0
E2_Y4_28,10,0.979977239264749,7295.0
C3_Y5_28,10,0.9799764677247396,12330.0
C3_Y5_29,10,0.9799760632396101,5064.0
C3_Y5_30,10,0.9799759326311251,6630.0
E2_Y4_15,10,0.9799751859184603,24.0
X3_Y4_25,10,0.9799740115207234,14781.0
C3_Y3_57,10,0.979973379218215,9995.0
X3_Y4_25,10,0.979972894952533,14786.0
E2_Y1_41,10,0.9799712043655395,16909.0
C3_Y3_30,10,0.9799700736995048,5845.0
E2_Y2_15,10,0.9799676485107462,7691.0
C3_Y2_59,10,0.9799670517461592,14861.0
X3_Y1_39,10,0.9799654216379714,3482.0
X3_Y1_60,10,0.9799645340225569,1123.0
X3_Y1_9,10,0.9799637117303079,3909.0
X3_Y3_53,10,0.9799631125435411,1023.0
X3_Y3_53,10,0.9799626252122877,1019.0
E2_Y5_51,10,0.97996184220477,13167.0
C3_Y2_53,10,0.9799615816122687,10419.0
E1_Y1_60,10,0.9799602057951298,13150.0
E1_Y1_34,10,0.9799580614278597,1959.0
E2_Y2_15,10,0.979953733503205,7683.0
C3_Y4_51,10,0.9799522164616207,3492.0
E1_Y1_55,10,0.9799513403515608,5913.0
X3_Y3_36,10,0.979950769587562,3140.0
C3_Y2_53,10,0.9799494170460585,10418.0
E2_Y3_12,10,0.9799456762161943,1092.0
X3_Y1_60,10,0.979944095724849,1124.0
E2_Y3_4,10,0.9799433787406585,3026.0
E2_Y4_50,10,0.9799427576596556,7301.0
E2_Y2_5,10,0.9799422845776327,13799.0
E1_Y1_30,10,0.9799420623426217,4664.0
C3_Y2_57,10,0.9799412775563154,14562.0
X3_Y4_25,10,0.9799385631819779,14778.0
C3_Y5_29,10,0.9799383275682072,5062.0
E2_Y1_51,10,0.9799381588860812,14317.0
X3_Y4_59,10,0.9799379720754521,5251.0
C3_Y4_51,10,0.9799375288732897,3490.0
X3_Y2_57,10,0.9799367900137864,6128.0
C3_Y5_30,10,0.9799362180576208,6631.0
E2_Y2_26,10,0.9799353153414281,9904.0
C3_Y2_30,10,0.979935293579655,7407.0
E2_Y3_18,10,0.9799352428841853,9610.0
X3_Y4_25,10,0.9799312840581249,14779.0
X3_Y3_12,10,0.9799292630706464,9663.0
E2_Y4_50,10,0.9799275513841947,7299.0
X3_Y1_39,10,0.9799256897685882,3475.0
C3_Y2_53,10,0.9799249745064161,10417.0
E2_Y2_17,10,0.9799237404624979,6007.0
E1_Y2_15,10,0.9799202445566585,10770.0
E2_Y2_26,10,0.9799202122167714,1069.0
X3_Y1_39,10,0.979920157490643,3481.0
X3_Y5_26,10,0.9799177129244445,8391.0
E1_Y1_55,10,0.9799159632778912,9766.0
E2_Y4_45,10,0.9799153435404413,5586.0
C3_Y5_28,10,0.9799135828994618,12331.0
X3_Y5_50,10,0.9799111443887133,1529.0
E1_Y2_23,10,0.9799104304322476,8083.0
C3_Y5_29,10,0.9799074236932198,5059.0
C3_Y2_53,10,0.97990742005995,10420.0
E2_Y1_51,10,0.9799072120741694,14318.0
X3_Y1_39,10,0.9799047899888287,3480.0
E2_Y1_54,10,0.9799017718012158,9688.0
E2_Y3_1,10,0.9799010819624718,14257.0
X3_Y1_39,10,0.9798997868247412,3478.0
E2_Y3_9,10,0.9798991962859137,3356.0
E2_Y2_15,10,0.979897731150889,7690.0
E1_Y2_15,10,0.9798968919601501,10771.0
X3_Y1_62,10,0.9798944305900783,7246.0
X3_Y1_39,10,0.9798933652472094,3477.0
C3_Y2_57,10,0.9798912237373548,14566.0
X3_Y1_39,10,0.9798902587824911,3476.0
E2_Y2_11,10,0.9798899069230058,6925.0
C3_Y4_51,10,0.9798896541647427,3489.0
C3_Y5_40,10,0.9798895239536467,4737.0
X3_Y5_50,10,0.9798878690748842,1528.0
X3_Y2_24,10,0.9798878011970756,6959.0
C3_Y2_30,10,0.9798869999475152,7409.0
X3_Y1_60,10,0.9798867665856148,1130.0
X3_Y4_25,10,0.9798847493827926,14780.0
E2_Y4_1,10,0.9798822858365435,16153.0
X3_Y1_39,10,0.9798811802627794,3483.0
X3_Y1_60,10,0.9798811377043206,1127.0
X3_Y2_41,10,0.9798810675557181,5178.0
X3_Y1_39,10,0.9798804019103888,3479.0
X3_Y1_60,10,0.9798798251098632,1129.0
E2_Y2_11,10,0.9798796787950552,6926.0
C3_Y5_40,10,0.9798771292235711,4736.0
E2_Y1_57,10,0.9798770511839604,5065.0
E2_Y4_50,10,0.9798768722264929,7300.0
E2_Y1_29,10,0.9798766122584597,11863.0
C3_Y1_57,10,0.9798764653191834,5548.0
E2_Y3_45,10,0.9798752404152097,7240.0
E2_Y5_46,10,0.9798746484003663,18792.0
X3_Y1_60,10,0.9798712494195718,1126.0
C3_Y2_57,10,0.9798666405598887,14175.0
E2_Y3_9,10,0.9798641385804561,4656.0
C3_Y5_57,10,0.979862734264856,7562.0
C3_Y2_42,10,0.9798617088501098,19110.0
C3_Y2_42,10,0.979859757216456,19111.0
E2_Y1_51,10,0.9798571713690424,14323.0
E1_Y2_59,10,0.9798565794677386,16315.0
E2_Y3_49,10,0.9798552009824172,17052.0
E2_Y4_26,10,0.9798545492456991,21422.0
X3_Y4_51,10,0.9798535029964207,823.0
E1_Y1_60,10,0.9798530089663258,13152.0
X3_Y2_41,10,0.9798522573714545,5175.0
E1_Y2_23,10,0.9798513019728478,8082.0
E1_Y1_30,10,0.9798510226273749,4665.0
E2_Y4_5,10,0.9798505548438706,16319.0
C3_Y5_30,10,0.9798489476896226,6629.0
X3_Y3_29,10,0.9798484869834254,7646.0
X3_Y1_60,10,0.9798470921862357,1131.0
C3_Y4_9,10,0.9798469156320248,6315.0
E2_Y3_43,10,0.9798468376491842,6742.0
C3_Y2_57,10,0.9798467451521871,14178.0
E2_Y3_43,10,0.9798451780396014,6738.0
C3_Y2_42,10,0.9798449851735223,19112.0
E2_Y3_43,10,0.9798449585863126,6743.0
X3_Y2_57,10,0.979843424740855,11685.0
E1_Y1_55,10,0.979842962236946,9765.0
E1_Y2_9,10,0.9798425795135896,15037.0
C3_Y5_29,10,0.9798418570416475,5060.0
X3_Y1_60,10,0.979841594026966,1128.0
X3_Y3_36,10,0.9798413782069472,3141.0
E1_Y1_23,10,0.9798394175090417,17807.0
X3_Y2_45,10,0.9798389403395903,3359.0
C3_Y2_57,10,0.9798382869376235,14179.0
E2_Y5_14,10,0.9798360941078311,483.0
E1_Y2_15,10,0.9798360372812187,10772.0
E1_Y2_46,10,0.9798355503662775,604.0
C3_Y2_57,10,0.9798336642639452,14177.0
E1_Y1_23,10,0.9798317676781156,17808.0
E2_Y3_43,10,0.9798316969428917,6741.0
E1_Y2_47,10,0.9798315031874183,14504.0
C3_Y2_57,10,0.9798309055334372,14182.0
E1_Y2_53,10,0.9798295548842619,12979.0
E2_Y5_52,10,0.979825750150478,2132.0
C3_Y2_57,10,0.9798251008927099,14176.0
E2_Y4_58,10,0.9798241071744592,14625.0
E2_Y3_43,10,0.9798239159357822,6739.0
E2_Y3_43,10,0.9798231734997789,6740.0
C3_Y2_57,10,0.9798220973327932,14180.0
E1_Y1_55,10,0.9798212445362156,5918.0
E1_Y2_41,10,0.9798207714920394,8919.0
E1_Y2_47,10,0.9798163247859503,14506.0
E2_Y5_52,10,0.979814700903522,2130.0
C3_Y2_57,10,0.9798124748444482,14183.0
E2_Y1_51,10,0.9798123025290522,14319.0
C3_Y2_57,10,0.9798118841542345,14570.0
E1_Y1_60,10,0.9798114856488618,13153.0
C3_Y2_57,10,0.9798112003993252,14181.0
C3_Y2_42,10,0.9798102717582376,19109.0
E2_Y4_1,10,0.9798094014197786,16152.0
E1_Y1_34,10,0.9798091333336578,1961.0
X3_Y4_59,10,0.9798072464554713,5256.0
C3_Y2_57,10,0.9798060995532616,14184.0
X3_Y2_57,10,0.9798043486956182,11684.0
X3_Y3_36,10,0.9798017556005879,3137.0
E2_Y4_23,10,0.9798016015272347,11839.0
E2_Y5_42,10,0.9797995018189078,13472.0
E2_Y4_26,10,0.9797993966433125,21425.0
C3_Y2_57,10,0.9797983168619802,14565.0
E1_Y1_39,10,0.9797972600724343,16266.0
E2_Y4_5,10,0.9797969463055134,16318.0
E2_Y4_1,10,0.9797969112217506,16154.0
E2_Y4_23,10,0.9797961077581662,11840.0
E1_Y2_24,10,0.9797960448761037,18971.0
E2_Y4_5,10,0.9797948526526363,16320.0
C3_Y4_9,10,0.9797947226686197,6316.0
X3_Y2_28,10,0.9797936138400513,5767.0
C3_Y2_1,10,0.9797917899196203,3867.0
E1_Y1_60,10,0.9797915893139193,13151.0
E2_Y3_13,10,0.9797912264600078,9779.0
E2_Y4_26,10,0.9797882027657203,9923.0
E2_Y3_13,10,0.9797867072777529,9780.0
C3_Y4_9,10,0.979786129909529,6322.0
C3_Y5_42,10,0.9797858953365387,7080.0
